name,continent,centroid_lat,centroid_lon,area_km2,glaciated,abs_lat,log10_area,stratum,era5_coverage,nbr_corr,nbr_dist_km,nbr_n_unique,nbr_modal,nbr_stable,rho,log_qr,coupling,skill_p3b,dm_p3b,dm_p_p3b,n_p3b,skill_p4cond,dm_p4cond,dm_p_p4cond,n_p4cond,skill_era5r,dm_era5r,dm_p_era5r,n_era5r,skill_era5c,dm_era5c,dm_p_era5c,n_era5c,li_dm_h4,dist_band,corr_band,lat_band
R_Orange_River,africa,-27.33736228942871,22.437862396240234,983929.4375,0,27.33736228942871,5.992963954119143,low,1.0000000768991553,0.8892983561027938,729.2450636044107,2,C_South_Africa_South_Coast,0,0.9293501075150197,4.724061515015597,0.8034796553206334,-0.06563906123071139,1.6319392168729288,0.10648090296998713,84,-0.06591850244889863,1.6238517599638445,0.1081994721808999,84,-0.06563906123071139,1.6319392168729288,0.10648090296998713,84,-0.033242621550557905,0.7697617148654616,0.44362652756505616,84,3.3123329072451684,600-1000,high_corr,S_extratropics
C_Namibia_Coast,africa,-22.32147979736328,15.058770179748535,268245.71875,0,22.32147979736328,5.428532799275125,low,0.9627992756468408,0.9319723847915267,661.955572336702,1,E_South_Interior_Africa,1,0.9487854518506668,5.973243882904248,0.8177348961783204,0.016419240562044468,-0.7282839614348382,0.46848954110615687,84,0.009846427905606747,-0.4371617988889663,0.6631293390925559,84,0.016419240562044468,-0.7282839614348382,0.46848954110615687,84,-0.004565548087773985,0.18070759026713923,0.857037618273499,84,0.5721136906328568,600-1000,high_corr,tropics
C_Angola_Coast,africa,-12.190860748291016,14.83316707611084,521596.40625,0,12.190860748291016,5.717334590486189,low,0.97243504194704,0.5359515576207036,7078.250480091638,2,E_Farahrud_Helmand_Hamun_i_Mashkel,0,0.859855881730392,0.4457920902399438,0.2535941837811717,-0.03156142245924243,1.3511824740855172,0.18030865409236915,84,-0.030934313176786077,1.3525480820553506,0.1798734536426359,84,-0.03156142245924243,1.3511824740855172,0.18030865409236915,84,-0.04763156941976465,1.5895682454156135,0.11573426447290949,84,-0.5594221199319872,>1000,low_corr,tropics
R_Congo_River,africa,-2.5096843242645264,22.90906143188477,3715698.25,0,2.5096843242645264,6.570040437915534,low,1.0000000494356305,0.7869004395560195,1197.777500610139,1,E_Lake_Rukwa_Basin,1,0.905402995548453,7.08959685102684,0.5003023899561165,0.008614752858198682,-0.27423596603303463,0.7845846634663171,84,0.008938180270891105,-0.288855897972953,0.7734118688359629,84,0.008614752858198682,-0.27423596603303463,0.7845846634663171,84,0.03356160600892899,-1.2739075661932322,0.20625184657264653,84,-1.814008666250964,>1000,mid_corr,tropics
C_Gulf_of_Guinea_Coast,africa,1.326582431793213,11.635783195495604,700958.5,0,1.326582431793213,5.845692306476619,low,0.9669125802672044,0.4749636553972446,920.0664195216754,2,C_Nigerian_Delta,0,0.8477965617702605,0.26312421577644535,0.4904944761214714,-0.037361999275976165,1.1292575938123084,0.2620423846393143,84,-0.03574214100239037,1.0944588671235322,0.27691976615943376,84,-0.037361999275976165,1.1292575938123084,0.2620423846393143,84,-0.035816557658830295,1.29343804979011,0.19944779355379091,84,-0.66141666899815,600-1000,low_corr,tropics
C_Nigerian_Delta,africa,5.011028289794922,7.079521179199219,25460.255859375,0,5.011028289794922,4.405862763722836,low,0.9393371985749762,0.4473003338320295,650.8846008829457,1,C_Gulf_of_Guinea_Coast,1,0.779681423535948,-0.2525705358367322,0.700332663227311,0.001261910516508924,-0.1501692809001467,0.8809953926702868,84,0.0019096058234177038,-0.23374511025585584,0.815758427110516,84,0.001261910516508924,-0.1501692809001467,0.8809953926702868,84,0.005348482472728011,-0.6179802195758352,0.5382804050344996,84,-0.4318925425247288,600-1000,low_corr,tropics
R_Niger_River,africa,13.760977745056152,3.548226833343506,2137806.0,0,13.760977745056152,6.3299682916341045,sub_noise,0.9996386962272727,0.8229526423599864,1476.8570874381355,1,E_Lower_Lake_Chad,1,0.7874147778931813,0.6968053986625468,0.8505521651495863,0.09196304201909378,-3.5634807804681174,0.0006097951447125721,84,0.09049884434463518,-3.576472564977747,0.000584163109211035,84,0.09196304201909378,-3.5634807804681174,0.0006097951447125721,84,0.11620971657248336,-4.554312979227333,1.7856947544961764e-05,84,-1.955477754998888,>1000,mid_corr,tropics
C_Bight_of_Benin_Coast,africa,7.379095077514648,3.409212112426758,209642.9375,0,7.379095077514648,5.321480236372584,mid,0.9412098819053056,0.8127955258551987,631.6263752483499,1,R_Volta_River,1,0.949170118479248,-0.3188860047340673,0.885635190947613,0.014042834109236568,-1.102380614800791,0.2734825122393499,84,0.01359347663991528,-1.0889033308273963,0.27934812914049456,84,0.014042834109236568,-1.102380614800791,0.2734825122393499,84,0.04100331084673481,-2.3808573497990753,0.019562142148455315,84,4.0488889202036855,600-1000,mid_corr,tropics
R_Volta_River,africa,10.47368335723877,-1.4132455587387085,410240.78125,0,10.47368335723877,5.613038830560624,mid,0.999999933944994,0.8127955258551987,631.6263752483499,1,C_Bight_of_Benin_Coast,1,0.9445951851011021,-0.12528799456790746,0.8856351909476181,-0.00710539290786949,0.32648613361420065,0.7448784195835046,84,-0.004290839553900305,0.19404182851736942,0.8466172529460457,84,-0.00710539290786949,0.32648613361420065,0.7448784195835046,84,-0.013585956386442,0.6557565246051557,0.5137944495878789,84,3.356265778274901,600-1000,mid_corr,tropics
C_West_Africa_Coast,africa,8.892885208129883,-8.912860870361328,855164.875,0,8.892885208129883,5.9320498543768725,low,0.9667636280337176,0.7729060235491606,840.5771435993058,1,R_Volta_River,1,0.9199681960186814,-0.20761030237142225,0.872515177509754,0.01565715605953244,-0.8695937658965174,0.3870302982939534,84,0.015128611713597251,-0.8656674246222716,0.3891679231817298,84,0.01565715605953244,-0.8695937658965174,0.3870302982939534,84,0.04899623601598302,-2.148259694958446,0.03460762994263231,84,1.2607875287154382,600-1000,mid_corr,tropics
R_Senegal_River,africa,15.055135726928713,-10.95368480682373,457495.84375,0,15.055135726928713,5.660387152949703,low,0.9999999606464453,0.6497888210869649,976.3519338279168,3,C_West_Africa_Coast,0,0.8256088921391846,0.5630735974263329,0.7320317619339485,-0.0009196532448707551,0.06997764213791288,0.944379781661332,84,0.00022482668240508819,-0.01689777820030801,0.9865587188215041,84,-0.0009196532448707551,0.06997764213791288,0.944379781661332,84,-0.002418916294758988,0.16553237514602728,0.8689274993272976,84,-1.5278227115940424,600-1000,low_corr,tropics
C_North_West_Africa_Coast,africa,25.009010314941406,-11.437515258789062,832119.0625,0,25.009010314941406,5.9201854711071675,sub_noise,0.966235015676299,0.9152467323970603,1790.3848973371253,1,C_Southwest_Mediterranean_Coast,1,0.9695450157806359,0.33843285345701946,0.8919206742808468,0.06791110369329878,-1.4455436663604244,0.1520705508763727,84,0.07020163174679017,-1.4870184394861814,0.14079907714786272,84,0.06791110369329878,-1.4455436663604244,0.1520705508763727,84,0.028833949033915562,-0.619683994433607,0.5371633396713771,84,-0.279244989643066,>1000,high_corr,N_midlat
C_Southwest_Mediterranean_Coast,africa,35.3536376953125,2.8848717212677,296790.0625,0,35.3536376953125,5.472449355253665,low,0.9093123329442624,0.923045692564003,1123.9150230044063,2,E_Saharan_and_Algerian_Atlas,0,0.9842640620639955,0.47831443837993415,0.9198886300437957,0.0059421059364900275,-0.2798263169145512,0.780306944119,84,0.006205688406202059,-0.29337884757527366,0.7699648942561655,84,0.0059421059364900275,-0.2798263169145512,0.780306944119,84,-0.013843829472311331,0.5695734260118585,0.5705054104925023,84,4.314511184695068,>1000,high_corr,N_midlat
C_South_Mediterranean_Coast,africa,30.94673156738281,16.09575080871582,282865.53125,0,30.94673156738281,5.451580029464943,sub_noise,0.9415755850382386,0.8297523402874608,545.717534162986,1,E_Libyian_Desert,1,0.9263573953374957,-0.3926461954561203,0.9060456913772985,-0.010491555024759736,0.6969089116131583,0.48780714834794653,84,-0.010078937435323398,0.6797164432307101,0.49857539998463263,84,-0.010491555024759736,0.6969089116131583,0.48780714834794653,84,0.013051563819426293,-0.7500692088444272,0.45533397989866453,84,-2.8637204111150028,300-600,mid_corr,N_midlat
C_West_Nile_Delta,africa,30.55795669555664,30.14198875427246,20673.873046875,0,30.55795669555664,4.315421845051044,sub_noise,0.8074967825450631,0.9119864873457537,128.55923318611988,1,C_East_Nile_Delta,1,0.8888925294544752,-0.21940247745782612,0.9412185048923218,-0.02020243715865333,1.6941623662747503,0.0939839341439907,84,-0.01957495565986611,1.6637010204951805,0.09994365726012575,84,-0.02020243715865333,1.6941623662747503,0.0939839341439907,84,-0.03394580720519147,2.0736041061292574,0.041216558075828934,84,0.377325305484364,<300km,high_corr,N_midlat
R_Nile_River,africa,11.534171104431152,31.847883224487305,3062504.25,0,11.534171104431152,6.486076700066554,low,1.000000049277057,0.8566542579321151,944.0074449780201,1,E_Rift_Valley,1,0.9019146779478998,7.147284601053952,0.8390136998277974,0.030032861284165935,-1.0207923349185832,0.31031901680856716,84,0.031806049863935426,-1.090175059911734,0.2787909506730707,84,0.030032861284165935,-1.0207923349185832,0.31031901680856716,84,-0.0017416699132128954,0.05922799703346823,0.9529128815894665,84,-1.9691339766057816,600-1000,high_corr,tropics
C_East_Nile_Delta,africa,30.81274032592773,31.45334815979004,19289.41015625,0,30.81274032592773,4.2853189477163385,sub_noise,0.9657190072358016,0.9119864873457537,128.55923318611988,1,C_West_Nile_Delta,1,0.9137242701759778,-0.2517565296015202,0.9412185048923218,-0.013037194516565487,0.9036767428244931,0.36878220381638205,84,-0.013049516223077262,0.9024833413365267,0.36941180347758235,84,-0.013037194516565487,0.9036767428244931,0.36878220381638205,84,-0.007557951138916552,0.5881907341290126,0.5580014016199458,84,6.373861721267088,<300km,high_corr,N_midlat
C_Madagascar,africa,-19.17742919921875,46.77520751953125,611052.1875,0,19.17742919921875,5.786078303164641,mid,0.9275915645727963,0.31160120206484915,12759.00104611799,3,R_Rio_Grande_Rio_Bravo,0,0.6900581606056436,6.741704820519436,0.04132297060320098,-0.04659352812023143,1.0256495661173484,0.3080367223204251,84,-0.04439243005279203,0.9920239264013028,0.32406913753775085,84,-0.04659352812023143,1.0256495661173484,0.3080367223204251,84,-0.07832469256859431,1.6269673374078664,0.10753478946405154,84,-2.842260967311418,>1000,low_corr,tropics
E_Lower_Lake_Chad,africa,11.152617454528809,16.887977600097656,1125897.125,0,11.152617454528809,6.051498710154834,low,0.999999985034176,0.8237069481211938,1507.7535574400536,2,R_Niger_River,0,0.8838315541950343,3.336626160328032,0.8045330181318185,-0.061444746142631734,3.2639302953636897,0.0015968629789020247,84,-0.06062334706999284,3.222381566999008,0.0018172075111880855,84,-0.061444746142631734,3.2639302953636897,0.0015968629789020247,84,-0.08029449182473236,4.180870662728931,7.157349625247618e-05,84,-2.838551380089629,>1000,mid_corr,tropics
E_South_Interior_Africa,africa,-19.246938705444336,20.51251602172852,865424.625,0,19.246938705444336,5.937229248557949,mid,0.9999999610062869,0.9319723847915267,661.955572336702,1,C_Namibia_Coast,1,0.951159274055725,6.999199202710156,0.8177348961783206,-0.015783377398367326,1.1976063751294623,0.2344792816870853,84,-0.017327785249716898,1.3054715252999722,0.1953395095281387,84,-0.015783377398367326,1.1976063751294623,0.2344792816870853,84,-0.009117045843058946,0.5897921786857414,0.5569321882392634,84,-2.174709873527188,600-1000,high_corr,tropics
E_Upper_Lake_Chad,africa,18.530920028686523,15.589140892028809,1353182.375,0,18.530920028686523,6.131356332531483,sub_noise,0.9999999365454026,0.8762968994618809,1021.6790397192177,1,E_Northern_Kordofan,1,0.9260812374480457,-0.2680327975955251,0.9263013464838791,0.02258456776477802,-1.9870584043552075,0.05021438778387243,84,0.02241601117886738,-1.9923663478051659,0.049617849391181856,84,0.02258456776477802,-1.9870584043552075,0.05021438778387243,84,0.021524432734903565,-1.6906674694802712,0.09465262093387923,84,-2.172448992470013,>1000,high_corr,tropics
E_Libyian_Desert,africa,26.2124080657959,17.569135665893555,1124732.75,0,26.2124080657959,6.051049341124324,sub_noise,1.000000052290965,0.8474407518140066,1783.2250174227433,1,E_Sahara,1,0.8677574881286508,-0.4419156026884237,0.8976483823479044,-0.006634087779287423,0.9115033452881712,0.3646700064487585,84,-0.006279921285251344,0.8739863302362628,0.3846475073985662,84,-0.006634087779287423,0.9115033452881712,0.3646700064487585,84,-0.006268030410008452,0.8181471862289686,0.4156157941913049,84,-3.1979880201671858,>1000,high_corr,N_midlat
E_Egyptian_Western_Desert,africa,25.169008255004883,26.742637634277344,927035.0,0,25.169008255004883,5.967096131145491,sub_noise,0.9999999591657808,0.8446726985779179,2108.9794109578042,2,C_East_Red_Sea_North_Gulf_of_Aden_Coast,0,0.973823522789034,-0.42056634629681067,0.8723959117593747,-0.0051443593800590826,0.21734444524738647,0.8284733207039822,84,-0.0032971567231159238,0.14030639905669937,0.8887578451959514,84,-0.0051443593800590826,0.21734444524738647,0.8284733207039822,84,0.0035274487340232197,-0.16598810747350215,0.8685699759143513,84,-3.0121162702111497,>1000,high_corr,N_midlat
E_Rift_Valley,africa,5.223244667053223,37.59090042114258,578629.4375,0,5.223244667053223,5.762400524401148,low,1.000000042284568,0.8566542579321151,944.0074449780201,1,R_Nile_River,1,0.8831064317618431,0.8836823888924948,0.8390136998277976,-0.006897521352946301,0.4058870925356562,0.6858700565438592,84,-0.006094494682782559,0.3712465056938768,0.7113998938906249,84,-0.006897521352946301,0.4058870925356562,0.6858700565438592,84,0.02473350727691126,-1.2535395343207771,0.21352893675287396,84,-1.8459964010951,600-1000,high_corr,tropics
E_Northern_Kordofan,africa,17.22397804260254,25.146631240844727,254361.15625,0,17.22397804260254,5.405450790489329,sub_noise,0.99999998856605,0.8762968994618809,1021.6790397192177,1,E_Upper_Lake_Chad,1,0.9346004407036188,-0.3151545425436436,0.9263013464838791,0.033540200629315065,-2.0907551454340925,0.03960883655472517,84,0.03329511884839598,-2.096469399669444,0.039085360229846856,84,0.033540200629315065,-2.0907551454340925,0.03960883655472517,84,0.037623376410461096,-2.174829944430652,0.03248860760078689,84,-1.4744509187299593,>1000,high_corr,tropics
E_Saharan_and_Algerian_Atlas,africa,30.64778709411621,-1.768595814704895,788742.8125,0,30.64778709411621,5.896935414717089,sub_noise,0.9999999976588402,0.914595858299446,679.6017734492602,1,C_Southwest_Mediterranean_Coast,1,0.9694816323759102,0.1317867891475965,0.9329765345424255,0.07571387918100925,-2.983538991951631,0.003741034494755502,84,0.07663066974343657,-2.9925587352962513,0.0036428096557658773,84,0.07571387918100925,-2.983538991951631,0.003741034494755502,84,0.07150538463161382,-2.4986960025965295,0.014437284460323023,84,1.1862377827540962,600-1000,high_corr,N_midlat
E_Sahara,africa,24.56203269958496,-0.1017521992325782,2437994.0,0,24.56203269958496,6.3870326324677205,sub_noise,1.0000000340268662,0.8474407518140066,1783.2250174227433,1,E_Libyian_Desert,1,0.9120338696625684,-0.43625263243969437,0.8976483823479044,0.0031825687127000624,-0.3911493974548484,0.696689114460176,84,0.0032910831952499553,-0.40270428167262984,0.6882011331197851,84,0.0031825687127000624,-0.3911493974548484,0.696689114460176,84,0.01065867327475356,-1.244230640639893,0.21691693846412685,84,-2.58735625931195,>1000,high_corr,N_midlat
E_Lake_Rukwa_Basin,africa,-7.73997163772583,32.36717224121094,77505.734375,0,7.73997163772583,4.8893338356068154,mid,0.9999999166125492,0.796253385972776,1077.7820715477542,2,R_Congo_River,0,0.908906341787483,0.9962232214296429,0.5451305130542705,0.022561222192405972,-0.9685575985490327,0.33557989891169127,84,0.02480065649184482,-1.0609528674657078,0.2917888239542579,84,0.022561222192405972,-0.9685575985490327,0.33557989891169127,84,0.024501249259383462,-0.9247097170064721,0.3577976379461614,84,0.9205164178645006,>1000,mid_corr,tropics
C_East_Mediterranean_Coast,asia,36.52043533325195,32.11308670043945,330882.1875,0,36.52043533325195,5.519673388257831,mid,0.9156200260666444,0.7359600367714549,487.10509105857807,1,C_South_Black_Sea_Coast,1,0.9276719487491445,4.85207029856157,0.6216636624048512,0.013152450096103774,-0.4485797270465053,0.6549037875050172,84,0.017006139674734078,-0.5831835971564246,0.5613509878365512,84,0.013152450096103774,-0.4485797270465053,0.6549037875050172,84,0.013364261917585663,-0.4626590883018184,0.6448194226274273,84,1.0176668440694667,300-600,mid_corr,N_midlat
C_South_Black_Sea_Coast,europe,40.133785247802734,35.27177429199219,359180.5,0,40.133785247802734,5.555312750678234,low,0.9629355073445132,0.7359600367714549,487.10509105857807,1,C_East_Mediterranean_Coast,1,0.8578652608906401,0.5595912123171904,0.6216636624048563,-0.005555880139131775,0.28417088967897974,0.7769871526458554,84,-0.0036868219279608816,0.1932609450702639,0.8472267599850024,84,-0.005555880139131775,0.28417088967897974,0.7769871526458554,84,-0.012628845965307889,0.6387705167690443,0.524731040717827,84,-2.7159993990192706,300-600,mid_corr,N_midlat
C_East_Azov_Sea_Northeast_Black_Sea_Coast,europe,45.121726989746094,39.69782257080078,113622.0,0,45.121726989746094,5.055462429557673,mid,0.9515909426111898,0.9177906332431773,374.7825322033692,1,C_Crimea_West_Azov_Sea_Coast,1,0.9426669047548918,-0.2105614230556952,0.9412185048923218,0.019666487344283667,-1.876033890557692,0.06416578526071337,84,0.020407892772687175,-2.0387924213916606,0.04465344750372913,84,0.019666487344283667,-1.876033890557692,0.06416578526071337,84,0.02346531348141423,-2.3963839563128224,0.018805165773153647,84,-0.7361598145881817,300-600,high_corr,N_midlat
R_Don_River,europe,49.75143432617188,41.11557769775391,439711.84375,0,49.75143432617188,5.643168163609237,mid,1.000000004934421,0.7959364707743787,574.2847337831384,2,C_Crimea_West_Azov_Sea_Coast,0,0.9435993286673154,0.5183380246259836,0.8262864076621531,-0.018278896517378573,0.611840776622332,0.5423154964783568,84,-0.018657392781131765,0.6550965581870524,0.5142171088794241,84,-0.018278896517378573,0.611840776622332,0.5423154964783568,84,-0.07503135850054043,2.4047644570729707,0.01840752166909122,84,-1.325505365144398,300-600,mid_corr,N_midlat
C_Crimea_West_Azov_Sea_Coast,europe,46.28525924682617,35.1673583984375,94162.234375,0,46.28525924682617,4.973876755328368,mid,0.7870433125761164,0.9177906332431773,374.7825322033692,1,C_East_Azov_Sea_Northeast_Black_Sea_Coast,1,0.9413114833793379,0.18553418441022532,0.9412185048923218,-0.0221079460521314,1.1563013229317847,0.25087533612939794,84,-0.021388877603272904,1.0678053971217618,0.28870424280282136,84,-0.0221079460521314,1.1563013229317847,0.25087533612939794,84,-0.019060027124344847,1.1856393119458506,0.23914806315306925,84,-0.7144885334608501,300-600,high_corr,N_midlat
R_Dnieper_River,europe,51.23007583618164,31.480995178222656,510859.21875,0,51.23007583618164,5.708301234882796,low,1.000000031989582,0.6871303419694665,452.8796510783861,2,C_Greater_Dniester_Basin,0,0.9313519150573789,0.10064832230054202,0.7697366721135244,-0.05018241427357384,1.3892374332022492,0.1684765089184767,84,-0.05129914081127218,1.4401142832133567,0.15359647299706247,84,-0.05018241427357384,1.3892374332022492,0.1684765089184767,84,-0.10509731637398567,2.3737848612819215,0.019915846350143956,84,1.357572644955632,300-600,low_corr,N_high
C_Greater_Dniester_Basin,europe,48.228153228759766,28.64737892150879,165012.75,0,48.228153228759766,5.217517502036427,low,0.983823740365617,0.7991399385940088,661.9773666909638,1,R_Danube_River,1,0.9159569942697221,0.3087930612639009,0.8622188497468676,0.0009784077666147306,-0.07189080196456081,0.9428617619148353,84,0.0011161273498779822,-0.08136472879216904,0.9353477824296159,84,0.0009784077666147306,-0.07189080196456081,0.9428617619148353,84,-0.007800438549433908,0.482391973761796,0.630797288639875,84,0.2239495328209265,600-1000,mid_corr,N_midlat
R_Danube_River,europe,46.30460357666016,20.33920669555664,800229.75,0,46.30460357666016,5.903214693032314,mid,0.9999998556625324,0.7991399385940088,661.9773666909638,1,C_Greater_Dniester_Basin,1,0.8776761321939963,0.9785661774738932,0.8622188497468676,0.031012194701615647,-1.2801175013685324,0.20407005609761752,84,0.02947968022394154,-1.2561317770554634,0.21259243867141694,84,0.031012194701615647,-1.2801175013685324,0.20407005609761752,84,0.04995036735187297,-2.0379435508630106,0.044740241194932556,84,-1.62704705745294,600-1000,mid_corr,N_midlat
C_West_Black_Sea_Coast,europe,43.19564437866211,27.758071899414062,27089.95703125,0,43.19564437866211,4.4328083161772875,mid,0.7285505761289921,0.8654262154264021,527.1990338032531,1,C_Balkan_Peninsula_and_Adriatic_Coast,1,0.8695346769210482,0.06118384166557918,0.9412185048923218,0.03808419023628051,-3.7602162132514003,0.0003150204033944598,84,0.037629805601169686,-3.7065335120642597,0.0003780424895221577,84,0.03808419023628051,-3.7602162132514003,0.0003150204033944598,84,0.03914993772869457,-3.4283832416278273,0.00094754828210942,84,-0.1875847156920051,300-600,high_corr,N_midlat
C_Balkan_Peninsula_and_Adriatic_Coast,europe,41.0028190612793,22.09043312072754,328025.6875,0,41.0028190612793,5.515907854390597,mid,0.8584378403114008,0.8654262154264021,527.1990338032531,1,C_West_Black_Sea_Coast,1,0.8651910720003728,0.5392122811797462,0.9412185048923218,0.008465627072759219,-0.8421860307331326,0.40210403193064415,84,0.0076421543153653015,-0.7533824116809129,0.4533519315341338,84,0.008465627072759219,-0.8421860307331326,0.40210403193064415,84,0.010806442195075427,-0.8515797888854411,0.39689770643004946,84,-1.1144108898815732,300-600,high_corr,N_midlat
C_Po_River_and_East_Italy_Coast,europe,44.14605712890625,12.010080337524414,180304.53125,0,44.14605712890625,5.256006641154699,mid,0.8787633477068442,0.8503899602466317,292.15925026781485,1,C_West_Italy_Coast,1,0.8707386243093425,1.0353752689165714,0.931489997982682,-0.003968669707020478,0.36249546174188824,0.7179032221992738,84,-0.0028170931368312058,0.26111091844390266,0.7946537689188788,84,-0.003968669707020478,0.36249546174188824,0.7179032221992738,84,0.0003614814407321143,-0.026935136654569498,0.9785761254321148,84,0.2855729229649501,<300km,high_corr,N_midlat
