name,coupling,fold
C_West_Mississippi_Delta,0.9412185048923218,f1
C_West_Nile_Delta,0.9412185048923218,f1
C_West_Red_Sea_Coast,0.9335610243882836,f1
C_Yamal_Peninsula,0.9412185048923218,f1
C_Yellow_Sea_Coast,0.7853437850923134,f1
C_Yenisey_Gulf_Coast,0.9412185048923218,f1
C_Ziya_He_Interior_Coast,0.7184300313136303,f1
E_Altai_Mountains,0.9412185048923218,f1
E_Amu_Darya,0.8002655631273122,f1
E_Australia_Northwest_Plateau,0.5160103115888148,f1
E_Badain_Jaran_Desert,0.8845604778775972,f1
E_Central_Iran,0.8341333054886204,f1
E_Central_Mongolia,0.9412185048923218,f1
E_Dayan_Khyargas_Uvs_Nuur_Basins,0.7720104286596842,f1
E_East_Gobi_Desert,0.9412185048923218,f1
E_Egyptian_Western_Desert,0.8845604778775972,f1
E_Farahrud_Helmand_Hamun_i_Mashkel,0.7126628018249583,f1
E_Great_Basin_Great_Salt_Lake,0.7641600894584164,f1
E_Great_Victoria_Desert,0.9095561511208043,f1
E_Jordan_Northwest_Saudi_Arabia,0.7786771068759988,f1
E_Junggar_Pendi,0.891227157664416,f1
E_La_Puna_Altiplano,0.7786771068759988,f1
E_Lake_Eyre_Basin,0.7786771068759988,f1
E_Lake_Rukwa_Basin,0.7231394066448018,f1
E_Lakes_Balkash_Alakol,0.9412185048923218,f1
E_Libyian_Desert,0.9412185048923218,f1
E_Lower_Lake_Chad,0.8707559087999501,f1
E_North_Central_Arabia,0.6817617364077034,f1
E_North_Plateau_of_Tibet,0.9412185048923218,f1
E_Northern_Kordofan,0.9412185048923218,f1
E_Plateau_of_Tibet,0.7982361722174227,f1
E_Qinghai_Lake,0.9412185048923218,f1
E_Rift_Valley,0.8117950110787931,f1
E_Rub_al_Khali_Desert,0.7250264897598072,f1
E_Sahara,0.9412185048923218,f1
E_Saharan_and_Algerian_Atlas,0.9412185048923218,f1
E_Salinas_Grande_Mar_Chiquita,0.7497116127752679,f1
E_South_Interior_Africa,0.8199094374897534,f1
E_Syr_Darya,0.9412185048923218,f1
E_Tarim_He_Lop_Nur,0.6062940860251287,f1
E_Turpan_Pendi,0.8230664513653523,f1
E_Upper_Lake_Chad,0.9412185048923218,f1
R_Amazon_River,0.3825654061624967,f1
R_Amur_River,0.6661270592285901,f1
R_Colorado_River_Argentina,0.9250043267567927,f1
R_Colorado_River_of_the_West_North_America,0.6727937358744005,f1
R_Columbia_River,0.628003161370564,f1
R_Congo_River,0.5494148809055066,f1
R_Danube_River,0.8515396865750777,f1
R_Dnieper_River,0.7893517560012334,f1
R_Don_River,0.6979694366656438,f1
R_Ganges_Bramaputra_Basin,0.5800342219883721,f1
R_Indus_River,0.7126628018249583,f1
R_Lena_River,0.7720104286596842,f1
R_Limpopo_River,0.635166192237,f1
R_Mackenzie_River,0.48095678310137124,f1
R_Magdalena_River,0.9412185048923218,f1
R_Mekong_River,0.894296566756436,f1
R_Mississippi_River,0.44167420559881326,f1
R_Murray_Darling_River,0.891227157664416,f1
R_Niger_River,0.8707559087999529,f1
R_Nile_River,0.8117950110787931,f1
R_Ob_River,-0.0013043566644134388,f1
R_Orange_River,0.8194673989147913,f1
R_Orinoco_River,0.49066032887384825,f1
R_Parana_River,0.6551038778497882,f1
R_Parnaiba_River,0.7223952812872186,f1
R_Rio_Grande_Rio_Bravo,0.6727937358744005,f1
R_Saint_Lawrence_River,0.384464257505654,f1
R_Sao_Francisco_River,0.5773627630213202,f1
R_Saskatchewan_Nelson_Rivers,0.1964173352697371,f1
R_Senegal_River,0.8256914539966143,f1
R_Shebelli_Juba_Rivers,0.8778937980907784,f1
R_Tigris_Euphrates_River,0.6168926637907624,f1
R_Tocantins_River,0.6336042360461078,f1
R_Volga_River,0.6263426792683982,f1
R_Volta_River,0.9316710071434907,f1
R_Yangtze_River,0.6568251819881598,f1
R_Yellow_River_Huang_He,0.6246496055189031,f1
R_Yenisey_River,0.7720104286596842,f1
R_Yukon_River,0.8262716473590029,f1
R_Zambezi_River,0.46507570669219617,f1
C_Aleutians_South_Alaska_Coast,0.27623472824596457,f2
C_Amazon_River_Delta,0.755971312823488,f2
C_Angola_Coast,0.6547918241672507,f2
C_Balkan_Peninsula_and_Adriatic_Coast,0.9345518243640115,f2
C_Banks_Island,0.9412185048923218,f2
C_Beaufort_Sea_Coast,0.9412185048923218,f2
C_Bight_of_Benin_Coast,0.9412185048923218,f2
C_Bismark_Sea_Islands,0.9028894709632398,f2
C_Borneo,0.8507833081853412,f2
C_Buor_Khaya_Gulf_Coast,0.9412185048923218,f2
C_California_and_Baja_California,0.7991236329399746,f2
C_Canadian_South_Arctic_Ocean_Coast,0.8845604778775972,f2
C_Capim_River_Delta,0.7230308795848317,f2
C_Carribean_Coast,0.891227157664416,f2
C_Central_America_Gulf_of_Mexico_Caribbean_Coast,0.6659021335539632,f2
C_Central_American_Pacific_Coast,0.6659021335539697,f2
C_Chao_Phraya_River_Gulf_of_Thailand_Coast,0.8845604778775972,f2
C_Chukchi_Peninsula,0.9412185048923218,f2
C_Churchill_Seal_Rivers,0.5333155910156019,f2
C_Columbia_Ecuador_Pacific_Coast,0.31088798480932756,f2
C_Crimea_West_Azov_Sea_Coast,0.9412185048923218,f2
C_Cuba,0.6213784341246313,f2
C_Deccan_Plateau_East_Indian_Subcontinent_Coast,0.8057588872935053,f2
C_Denmark_Germany_Coast,0.9412185048923218,f2
C_East_Australia_Coast,0.8724016235021325,f2
C_East_Azov_Sea_Northeast_Black_Sea_Coast,0.9412185048923218,f2
C_East_Barents_Sea_Coast,0.633767763313984,f2
C_East_Beaufort_Sea_Amundsen_Gulf_Coast,0.9412185048923218,f2
C_East_Brazil_South_Atlantic_Coast,0.7125658425434983,f2
C_East_Caspian_Sea_Coast,0.8575369606798009,f2
C_East_Central_Africa_Coast,0.6522968264469297,f2
C_East_China_Coast,0.7016258004443414,f2
C_East_Hudson_Bay_Coast,0.7603269909035322,f2
C_East_Mediterranean_Coast,0.6858430500782526,f2
C_East_Mississippi_Delta,0.9412185048923218,f2
C_East_Nile_Delta,0.9412185048923218,f2
C_East_Ob_Bay_Coast,0.9412185048923218,f2
C_East_Red_Sea_North_Gulf_of_Aden_Coast,0.8033978846304072,f2
C_East_Timor_Islands,0.7637989585617125,f2
C_Ellef_Ringnes_Bathurst_Devon_Islands,0.8544309010316335,f2
C_Ellesmere_Island,0.8544309010316322,f2
C_Great_Britain,0.9412185048923218,f2
C_Greater_Dniester_Basin,0.8588378082351026,f2
C_Gulf_of_Darien_Coast,0.9412185048923218,f2
C_Gulf_of_Guinea_Coast,0.34763433787779535,f2
C_Gydan_Bay_Coast,0.9412185048923218,f2
C_Hainan,0.9412185048923218,f2
C_Halmahera_Islands,0.9412185048923218,f2
C_Hispaniola,0.6594603826816624,f2
C_Hokkaido,0.7853437850923134,f2
C_Hub_Porali_Basin,0.7306017557373441,f2
C_Iberian_Atlantic_Coast,0.7181706149941556,f2
C_Iceland,0.039468858487839126,f2
C_India_West_Coast,0.8057588872935054,f2
C_Indian_Ocean_Africa_Coast,0.6324954857869135,f2
C_Ireland,0.9412185048923218,f2
C_Irrawaddy_Sittang_Salween_Basin,0.9028894709632398,f2
C_Jamaica,0.6223933558030832,f2
C_Japan,-0.03392359212486658,f2
C_Java,0.5550955869501661,f2
C_Kamchatka_Peninsula,0.7372940296722358,f2
C_La_Plata_Delta,0.891227157664416,f2
C_Labrador_Sea_Coast,0.8441166289984016,f2
C_Madagascar,0.2678148756709614,f2
C_Malaysian_Peninsula_Coast,0.5625976430088475,f2
C_Maluku,0.8629492597638875,f2
C_Melville_Prince_Patrick_Islands,0.9412185048923218,f2
C_Namibia_Coast,0.8712271184028424,f2
C_Neva_River_Finland_Coast,0.8778937980907784,f2
C_New_Brunswick_and_Nova_Scotia_Coast,0.6418760079626441,f2
C_New_Siberian_Islands,0.9069188673411254,f2
C_New_Zealand_North_Island,0.7245672002018738,f2
C_New_Zealand_South_Island,0.7245672002018738,f2
C_Nigerian_Delta,0.6861270892649042,f2
C_North_Argentina_South_Atlantic_Coast,0.891227157664416,f2
C_North_Australia_Coast,0.17892884915943036,f2
C_North_Baffin_Island_Coast,0.7275815822159162,f2
C_North_Brazil_South_Atlantic_Coast,0.7230308795848429,f2
C_North_Caspian_Sea_Coast,0.6968830555278802,f2
C_North_Chile_South_Pacific_Coast,0.9183376463700946,f2
C_North_East_Bay_of_Bengal_Coast,0.9028894709632398,f2
C_North_East_Siberian_Sea_Coast,0.47855356238078633,f2
C_North_Gulf_of_Oman_Coast,0.86964710454013,f2
C_North_Korea_Bay_Korean_Peninsula,0.7202371637662954,f2
C_North_Siberia_Coast,0.891227157664416,f2
C_North_St_Lawrence_Seaway_Coast,0.8574499874711636,f2
C_North_Vietnam_South_China_Coast,0.5014708427503994,f2
C_North_West_Africa_Coast,0.8845604778775972,f2
C_Northeast_South_America_Coast,0.49042325348977744,f2
C_Northwest_Hudson_Bay_Coast,0.7647491593746994,f2
C_Northwest_Mediterranean_Coast,0.7467201229843763,f2
C_Norway_Coast,0.9316710071434907,f2
C_Novaya_Zemlya,0.6794604125202109,f2
C_Nusa_Tenggara,0.7637989585617124,f2
C_Olenyok_Delta,0.9412185048923218,f2
C_Oregon_Coast,0.6082876580499834,f2
C_Papua_New_Guinea_Island,0.800466391211496,f2
C_Patagonia,0.24736800907732742,f2
C_Peru_Pacific_Coast,0.7449790174134887,f2
C_Philippines,0.3628354987136921,f2
C_Po_River_and_East_Italy_Coast,0.9412185048923218,f2
C_Prince_of_Wales_Island,0.9412185048923218,f2
C_Puerto_Rico,0.6594603826816624,f2
C_Sakhalin_Island,0.7483189009775463,f2
C_Sardinia_and_Corsica,0.9412185048923218,f2
C_Severnaya_Zemlya,0.7381622795073999,f2
C_Seward_Peninsula_Alaskan_North_Slope,0.9316710071434907,f2
C_Shelikhov_Gulf_Sea_of_Okhotsk_Coast,0.7372940296722358,f2
C_Sicily,0.9412185048923218,f2
C_Solomon_Islands,0.9028894709632398,f2
C_Somerset_Island,0.9412185048923218,f2
C_South_Africa_South_Coast,0.9250043267567927,f2
C_South_Africa_West_Coast,0.5911151813447849,f2
C_South_Alaska_Coast_Frazer_River,0.08569614527738093,f2
C_South_Amapa_Coast,0.8009770881268379,f2
C_South_Australia_Coast,0.9242425729522499,f2
C_South_Baffin_Island_Coast,0.9412185048923218,f2
C_South_Baltic_Coast,0.7786771068759988,f2
C_South_Black_Sea_Coast,0.822788750945359,f2
C_South_Chile_South_Pacific_Coast,0.23386182999326302,f2
C_South_East_Brazil_Coast,0.5738689429603374,f2
C_South_East_Russia_Coast,0.7483189009775479,f2
C_South_Gulf_of_Aden_Coast,0.925116272077315,f2
C_South_Gulf_of_Oman_West_Arabian_Sea_Coast,0.7456887258758211,f2
C_South_Hudson_Strait_Ungava_Bay_Coast,0.7603269909035322,f2
C_South_Mediterranean_Coast,0.9412185048923218,f2
C_South_Zambezia_Coast,0.6906079016818913,f2
C_Southhampton_Coats_Islands,0.49339690252540913,f2
C_Southwest_Hudson_Bay_Coast,0.38401033416551805,f2
C_Southwest_Mediterranean_Coast,0.9412185048923218,f2
C_Sri_Lanka,0.3496443015597842,f2
C_Sulawesi,0.9412185048923218,f2
C_Sumatra,0.5625976430088593,f2
C_Svalbard,0.6794604125202109,f2
C_Sweden_Coast,0.9316710071434907,f2
C_Taiwan,0.714460917798387,f2
C_Tasmania,0.6402109285610147,f2
C_Texas_Gulf_Coast,0.891227157664416,f2
C_Thar_Desert_Sabarmati_River_Gulf_of_Cambay_Luni_Delta,0.7306017557373441,f2
C_US_East_Gulf_of_Mexico_North_Atlantic_Coast,0.8441166289984016,f2
C_US_North_Atlantic_Coast,0.2829046521482727,f2
C_Uda_Basin,0.6234414711384402,f2
C_Uruguay_South_Brazil_Coast,0.8035596022779502,f2
C_Victoria_Island,0.9412185048923218,f2
C_Vietnam_Coast,0.9412185048923218,f2
C_West_Africa_Coast,0.9162228312783689,f2
C_West_Australia_Coast,0.82112282645647,f2
C_West_Barents_Sea_Coast,0.7117694872966971,f2
C_West_Black_Sea_Coast,0.9412185048923218,f2
C_West_Caspian_Sea_Coast,0.7564795834999214,f2
C_West_Continental_Europe,0.7348607368679979,f2
C_West_Italy_Coast,0.9412185048923218,f2
C_West_Mississippi_Delta,0.9412185048923218,f2
C_West_Nile_Delta,0.9412185048923218,f2
C_West_Red_Sea_Coast,0.8033978846304751,f2
C_Yamal_Peninsula,0.9412185048923218,f2
C_Yellow_Sea_Coast,0.7222203842924202,f2
C_Yenisey_Gulf_Coast,0.9412185048923218,f2
C_Ziya_He_Interior_Coast,0.7202371637663003,f2
E_Altai_Mountains,0.9412185048923218,f2
E_Amu_Darya,0.7941913903789294,f2
E_Australia_Northwest_Plateau,0.5721031285854485,f2
E_Badain_Jaran_Desert,0.7604315926511578,f2
E_Central_Iran,0.86964710454013,f2
E_Central_Mongolia,0.9412185048923218,f2
E_Dayan_Khyargas_Uvs_Nuur_Basins,0.8441166289984016,f2
E_East_Gobi_Desert,0.9412185048923218,f2
E_Egyptian_Western_Desert,0.8104248743200734,f2
E_Farahrud_Helmand_Hamun_i_Mashkel,0.6371840864114985,f2
E_Great_Basin_Great_Salt_Lake,0.7991236329399755,f2
E_Great_Victoria_Desert,0.9242425729522731,f2
E_Jordan_Northwest_Saudi_Arabia,0.6501785345786738,f2
E_Junggar_Pendi,0.831649489525259,f2
E_La_Puna_Altiplano,0.7517797791241432,f2
E_Lake_Eyre_Basin,0.7656568502011079,f2
E_Lake_Rukwa_Basin,0.6522968264469309,f2
E_Lakes_Balkash_Alakol,0.9412185048923218,f2
E_Libyian_Desert,0.9412185048923218,f2
E_Lower_Lake_Chad,0.9162228312783689,f2
E_North_Central_Arabia,0.6938802989296744,f2
E_North_Plateau_of_Tibet,0.8441166289984016,f2
E_Northern_Kordofan,0.8104248743200734,f2
E_Plateau_of_Tibet,0.8441166289984016,f2
E_Qinghai_Lake,0.9316710071434907,f2
E_Rift_Valley,0.858983402672201,f2
E_Rub_al_Khali_Desert,0.6794604125202109,f2
E_Sahara,0.8845604778775972,f2
E_Saharan_and_Algerian_Atlas,0.9412185048923218,f2
E_Salinas_Grande_Mar_Chiquita,0.7350914837790993,f2
E_South_Interior_Africa,0.8712271184028424,f2
E_Syr_Darya,0.9412185048923218,f2
E_Tarim_He_Lop_Nur,0.5623908505335841,f2
E_Turpan_Pendi,0.8237511746559565,f2
E_Upper_Lake_Chad,0.9412185048923218,f2
R_Amazon_River,0.38156345983301576,f2
R_Amur_River,0.7059588625581162,f2
R_Colorado_River_Argentina,0.9183376463700946,f2
R_Colorado_River_of_the_West_North_America,0.718981082876395,f2
R_Columbia_River,0.6082876580499834,f2
R_Congo_River,0.5081375168550807,f2
R_Danube_River,0.9162228312783689,f2
R_Dnieper_River,0.808730161517312,f2
R_Don_River,0.6968830555278802,f2
R_Ganges_Bramaputra_Basin,0.537849994374156,f2
R_Indus_River,0.6371840864114966,f2
R_Lena_River,0.7247770834265244,f2
R_Limpopo_River,0.632495485786916,f2
R_Mackenzie_River,0.5333155910156012,f2
R_Magdalena_River,0.9412185048923218,f2
R_Mekong_River,0.8845604778775972,f2
R_Mississippi_River,0.43199302413911544,f2
R_Murray_Darling_River,0.8724016235021306,f2
R_Niger_River,0.9162228312783689,f2
R_Nile_River,0.8589834026722014,f2
R_Ob_River,-0.05925638537649389,f2
R_Orange_River,0.9028894709632398,f2
R_Orinoco_River,0.47460983309645105,f2
R_Parana_River,0.40659762185421666,f2
R_Parnaiba_River,0.7125658425434983,f2
R_Rio_Grande_Rio_Bravo,0.6595823247689191,f2
R_Saint_Lawrence_River,0.43199302413911245,f2
R_Sao_Francisco_River,0.5738689429603387,f2
R_Saskatchewan_Nelson_Rivers,0.1589745360702983,f2
R_Senegal_River,0.711963069929187,f2
R_Shebelli_Juba_Rivers,0.9162228312783689,f2
R_Tigris_Euphrates_River,0.6541639910043848,f2
R_Tocantins_River,0.6112967262321137,f2
R_Volga_River,0.6399038624852617,f2
R_Volta_River,0.9162228312783689,f2
R_Yangtze_River,0.7016258004441976,f2
R_Yellow_River_Huang_He,0.6647126612489227,f2
R_Yenisey_River,0.7247770834265194,f2
R_Yukon_River,0.8097147582606333,f2
R_Zambezi_River,0.4600097783737755,f2
C_Aleutians_South_Alaska_Coast,0.26864741750191196,f3
C_Amazon_River_Delta,0.7465388026544122,f3
C_Angola_Coast,0.10415861612940307,f3
C_Balkan_Peninsula_and_Adriatic_Coast,0.891227157664416,f3
C_Banks_Island,0.9412185048923218,f3
C_Beaufort_Sea_Coast,0.9412185048923218,f3
C_Bight_of_Benin_Coast,0.9412185048923218,f3
C_Bismark_Sea_Islands,0.9412185048923218,f3
C_Borneo,0.8441166289984016,f3
C_Buor_Khaya_Gulf_Coast,0.9412185048923218,f3
C_California_and_Baja_California,0.7363411272269484,f3
C_Canadian_South_Arctic_Ocean_Coast,0.8638369870620087,f3
C_Capim_River_Delta,0.746538802654413,f3
C_Carribean_Coast,0.8777279496079197,f3
C_Central_America_Gulf_of_Mexico_Caribbean_Coast,0.6645557780858423,f3
C_Central_American_Pacific_Coast,0.7437595719187047,f3
C_Chao_Phraya_River_Gulf_of_Thailand_Coast,0.821404171847472,f3
C_Chukchi_Peninsula,0.9412185048923218,f3
C_Churchill_Seal_Rivers,0.4871148963932872,f3
C_Columbia_Ecuador_Pacific_Coast,0.3407853589296672,f3
C_Crimea_West_Azov_Sea_Coast,0.9250043267567927,f3
C_Cuba,0.6299022893979006,f3
C_Deccan_Plateau_East_Indian_Subcontinent_Coast,0.7853437850923134,f3
C_Denmark_Germany_Coast,0.9412185048923218,f3
C_East_Australia_Coast,0.6943572615006544,f3
C_East_Azov_Sea_Northeast_Black_Sea_Coast,0.9250043267567927,f3
C_East_Barents_Sea_Coast,0.7348429832930399,f3
C_East_Beaufort_Sea_Amundsen_Gulf_Coast,0.9412185048923218,f3
C_East_Brazil_South_Atlantic_Coast,0.6636595725425667,f3
C_East_Caspian_Sea_Coast,0.8254204200585284,f3
C_East_Central_Africa_Coast,0.5775499997525727,f3
C_East_China_Coast,0.5345182120193983,f3
C_East_Hudson_Bay_Coast,0.755803015110955,f3
C_East_Mediterranean_Coast,0.6964983758570364,f3
C_East_Mississippi_Delta,0.9412185048923218,f3
C_East_Nile_Delta,0.9412185048923218,f3
C_East_Ob_Bay_Coast,0.9412185048923218,f3
C_East_Red_Sea_North_Gulf_of_Aden_Coast,0.6301860873174188,f3
C_East_Timor_Islands,0.7101422767885176,f3
C_Ellef_Ringnes_Bathurst_Devon_Islands,0.8441166289984016,f3
C_Ellesmere_Island,0.8441166289984016,f3
C_Great_Britain,0.9412185048923218,f3
C_Greater_Dniester_Basin,0.8208511039226143,f3
C_Gulf_of_Darien_Coast,0.9412185048923218,f3
C_Gulf_of_Guinea_Coast,0.45977433409605994,f3
C_Gydan_Bay_Coast,0.9412185048923218,f3
C_Hainan,0.9412185048923218,f3
C_Halmahera_Islands,0.9412185048923218,f3
C_Hispaniola,0.9412185048923218,f3
C_Hokkaido,0.7920104634075108,f3
C_Hub_Porali_Basin,0.7448145791854676,f3
C_Iberian_Atlantic_Coast,0.6723587107343656,f3
C_Iceland,0.07921290541549227,f3
C_India_West_Coast,0.7853437850923134,f3
C_Indian_Ocean_Africa_Coast,0.6378713235401009,f3
C_Ireland,0.9412185048923218,f3
C_Irrawaddy_Sittang_Salween_Basin,0.8634519915159329,f3
